MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2019-04-30 3:30,1,2,2019-05-01 3:30,0,0.000150983,2019-05-02 3:30,0,0.000803477
2019-04-30 5:00,2,3,2019-05-01 5:00,0,0.000165288,2019-05-02 5:00,0,0.01047695
2019-04-30 6:30,1,3,2019-05-01 6:30,0,9.63E-05,2019-05-02 6:30,0,0.000772895
2019-04-30 8:00,1,1,2019-05-01 8:00,0,0.000177761,2019-05-02 8:00,0,4.05E-05
2019-04-30 14:00,1,1,2019-05-01 14:00,0,0,2019-05-02 14:00,0,0
2019-04-30 22:00,2,3,2019-05-01 22:00,0,0.000670054,2019-05-02 22:00,0,0.000122629
2019-04-30 23:30,1,1,2019-05-01 23:30,0,0.000118175,2019-05-02 23:30,0,0.00019088
2019-05-01 2:30,1,1,2019-05-02 2:30,0,0.000702174,2019-05-03 2:30,0,0.000112419
2019-05-01 3:00,2,2,2019-05-02 3:00,0,0.00071538,2019-05-03 3:00,0,0.000123575
2019-05-01 8:30,1,1,2019-05-02 8:30,0,3.06E-05,2019-05-03 8:30,0,2.70E-05
2019-05-01 9:00,1,1,2019-05-02 9:00,0,0,2019-05-03 9:00,0,0
2019-05-01 12:00,2,3,2019-05-02 12:00,0,0,2019-05-03 12:00,0,0
2019-05-01 12:30,2,1,2019-05-02 12:30,0,0,2019-05-03 12:30,0,0
2019-05-01 20:30,2,1,2019-05-02 20:30,0,0,2019-05-03 20:30,0,0.00014384
2019-05-01 21:00,1,3,2019-05-02 21:00,0,0.000174534,2019-05-03 21:00,0,0.000106184
2019-05-01 23:30,1,2,2019-05-02 23:30,0,0.000182923,2019-05-03 23:30,0,0.000744261
2019-05-02 0:30,1,3,2019-05-03 0:30,0,0.00014257,2019-05-04 0:30,0,0.000385197
2019-05-02 1:30,1,2,2019-05-03 1:30,0,0.00012208,2019-05-04 1:30,0,0.000786469
2019-05-02 4:00,1,1,2019-05-03 4:00,0,0.001392176,2019-05-04 4:00,0,6.46E-38
2019-05-02 4:30,1,3,2019-05-03 4:30,0,0.000570851,2019-05-04 4:30,0,0.000665378
2019-05-02 11:00,1,2,2019-05-03 11:00,0,0,2019-05-04 11:00,0,0
2019-05-02 12:00,2,3,2019-05-03 12:00,0,0,2019-05-04 12:00,0,0
2019-05-02 12:30,1,2,2019-05-03 12:30,0,0,2019-05-04 12:30,0,0
2019-05-02 18:30,1,3,2019-05-03 18:30,0,0,2019-05-04 18:30,0,0
2019-05-02 19:30,1,1,2019-05-03 19:30,0,0.000150896,2019-05-04 19:30,0,0
2019-05-03 0:30,2,1,2019-05-04 0:30,0,0.000185779,2019-05-05 0:30,0,0.000122055
2019-05-03 3:00,1,2,2019-05-04 3:00,1,0.525797641,2019-05-05 3:00,0,0.00015518
2019-05-03 5:00,2,1,2019-05-04 5:00,0,0.000237784,2019-05-05 5:00,0,9.12E-05
2019-05-03 9:00,1,3,2019-05-04 9:00,0,0.059545325,2019-05-05 9:00,0,0
2019-05-03 10:00,2,3,2019-05-04 10:00,0,0,2019-05-05 10:00,0,0
2019-05-03 12:30,2,1,2019-05-04 12:30,0,0,2019-05-05 12:30,0,0
2019-05-03 13:30,2,1,2019-05-04 13:30,0,0,2019-05-05 13:30,0,0
2019-05-03 14:30,2,2,2019-05-04 14:30,0,0,2019-05-05 14:30,0,0
2019-05-03 15:30,1,2,2019-05-04 15:30,0,0,2019-05-05 15:30,0,0
2019-05-04 1:30,2,2,2019-05-05 1:30,0,0.000164191,2019-05-06 1:30,0,0.000205805
2019-05-04 3:30,2,3,2019-05-05 3:30,0,0.000150409,2019-05-06 3:30,0,0
2019-05-04 8:30,2,1,2019-05-05 8:30,0,0,2019-05-06 8:30,0,0
2019-05-04 10:30,2,1,2019-05-05 10:30,0,0,2019-05-06 10:30,0,0
2019-05-04 11:30,1,1,2019-05-05 11:30,0,0,2019-05-06 11:30,0,0
2019-05-04 17:00,1,2,2019-05-05 17:00,0,0,2019-05-06 17:00,0,0
2019-05-05 1:30,2,3,2019-05-06 1:30,0,0.000205805,2019-05-07 1:30,0,0.000267048
2019-05-05 2:30,2,3,2019-05-06 2:30,0,0,2019-05-07 2:30,0,0.000187786
2019-05-05 5:30,2,1,2019-05-06 5:30,0,0,2019-05-07 5:30,0,0.000265948
2019-05-05 8:00,2,1,2019-05-06 8:00,0,0,2019-05-07 8:00,0,9.90E-05
2019-05-05 11:00,2,1,2019-05-06 11:00,0,0,2019-05-07 11:00,0,0
2019-05-05 11:30,1,1,2019-05-06 11:30,0,0,2019-05-07 11:30,0,0
2019-05-05 12:00,2,1,2019-05-06 12:00,0,0,2019-05-07 12:00,0,0
2019-05-05 13:00,2,2,2019-05-06 13:00,0,0,2019-05-07 13:00,0,0
2019-05-05 20:00,1,3,2019-05-06 20:00,0,0,2019-05-07 20:00,0,0.000137566
2019-05-05 21:30,2,3,2019-05-06 21:30,0,0.000237187,2019-05-07 21:30,0,0.000163382
2019-05-06 3:00,2,2,2019-05-07 3:00,0,0.000124167,2019-05-08 3:00,0,0.0001207
2019-05-06 5:00,1,1,2019-05-07 5:00,0,0.000151582,2019-05-08 5:00,0,0.000185989
2019-05-06 5:00,1,2,2019-05-07 5:00,0,0.000147641,2019-05-08 5:00,0,0.000178237
2019-05-06 5:30,2,2,2019-05-07 5:30,0,0.000749424,2019-05-08 5:30,0,0.000139559
2019-05-06 6:00,2,2,2019-05-07 6:00,0,0.000738026,2019-05-08 6:00,0,0.00015428
2019-05-06 9:00,2,1,2019-05-07 9:00,0,2.38E-05,2019-05-08 9:00,0,0
2019-05-06 10:00,2,2,2019-05-07 10:00,0,0,2019-05-08 10:00,0,0
2019-05-06 10:30,2,3,2019-05-07 10:30,0,0,2019-05-08 10:30,0,0
2019-05-06 15:30,1,3,2019-05-07 15:30,0,0,2019-05-08 15:30,0,0
2019-05-06 16:30,2,1,2019-05-07 16:30,0,0,2019-05-08 16:30,0,0
2019-05-06 19:30,1,3,2019-05-07 19:30,0,0,2019-05-08 19:30,0,0.000147034
2019-05-06 21:00,2,2,2019-05-07 21:00,0,0.000163382,2019-05-08 21:00,0,0.000438995
2019-05-06 23:30,2,2,2019-05-07 23:30,0,0.000231902,2019-05-08 23:30,0,0.000665814
2019-05-07 0:00,1,3,2019-05-08 0:00,0,0.001229467,2019-05-09 0:00,0,0.000328715
2019-05-07 1:30,1,1,2019-05-08 1:30,0,0.000128488,2019-05-09 1:30,0,0.000938608
2019-05-07 4:00,2,2,2019-05-08 4:00,0,0.00012122,2019-05-09 4:00,0,0.000667745
2019-05-07 4:30,2,3,2019-05-08 4:30,0,0.000149029,2019-05-09 4:30,0,0.000701849
2019-05-07 6:30,1,3,2019-05-08 6:30,0,0.000117655,2019-05-09 6:30,0,0.000811556
2019-05-07 6:30,1,2,2019-05-08 6:30,0,0.000124486,2019-05-09 6:30,0,0.001171451
2019-05-07 7:00,2,1,2019-05-08 7:00,0,8.55E-05,2019-05-09 7:00,0,0.000208406
2019-05-07 12:30,1,2,2019-05-08 12:30,0,0,2019-05-09 12:30,0,0
2019-05-07 14:00,1,3,2019-05-08 14:00,0,0,2019-05-09 14:00,0,0
2019-05-07 21:30,1,3,2019-05-08 21:30,0,0.0004328,2019-05-09 21:30,0,0.000145672
2019-05-08 0:00,2,3,2019-05-09 0:00,0,0.00059071,2019-05-10 0:00,0,0.000583589
2019-05-08 1:30,2,2,2019-05-09 1:30,0,0.00076787,2019-05-10 1:30,0,0.000523286
2019-05-08 2:00,1,2,2019-05-09 2:00,0,0.000624835,2019-05-10 2:00,0,0.001191616
2019-05-08 8:00,1,2,2019-05-09 8:00,0,9.40E-05,2019-05-10 8:00,0,4.06E-05
2019-05-08 8:30,1,3,2019-05-09 8:30,0,2.88E-05,2019-05-10 8:30,0,0
2019-05-08 8:30,1,1,2019-05-09 8:30,0,3.18E-05,2019-05-10 8:30,0,0
2019-05-08 10:30,1,1,2019-05-09 10:30,0,0,2019-05-10 10:30,0,0
2019-05-08 13:00,1,1,2019-05-09 13:00,0,0,2019-05-10 13:00,0,0
2019-05-08 14:00,1,3,2019-05-09 14:00,0,0,2019-05-10 14:00,0,0
2019-05-08 15:00,1,2,2019-05-09 15:00,0,0,2019-05-10 15:00,0,0
2019-05-08 19:00,2,2,2019-05-09 19:00,0,0,2019-05-10 19:00,0,0
2019-05-08 23:30,2,3,2019-05-09 23:30,0,0.000593152,2019-05-10 23:30,0,0.000276511
2019-05-09 2:30,2,1,2019-05-10 2:30,0,0.000300017,2019-05-11 2:30,0,0.000101771
2019-05-09 3:30,1,1,2019-05-10 3:30,0,0.002152729,2019-05-11 3:30,0,0.000246253
2019-05-09 4:30,2,2,2019-05-10 4:30,0,0.001534272,2019-05-11 4:30,0,0.000264799
2019-05-09 5:30,2,2,2019-05-10 5:30,0,0.00048681,2019-05-11 5:30,0,0.000262483
2019-05-09 8:00,2,1,2019-05-10 8:00,0,3.26E-05,2019-05-11 8:00,0,0
2019-05-09 9:30,2,1,2019-05-10 9:30,0,0,2019-05-11 9:30,0,0
2019-05-09 11:30,1,1,2019-05-10 11:30,0,0,2019-05-11 11:30,0,0
2019-05-09 12:00,1,2,2019-05-10 12:00,0,0,2019-05-11 12:00,0,0
2019-05-09 15:30,2,2,2019-05-10 15:30,0,0,2019-05-11 15:30,0,0
2019-05-09 18:00,2,1,2019-05-10 18:00,0,0,2019-05-11 18:00,0,0
2019-05-09 18:30,1,1,2019-05-10 18:30,0,0,2019-05-11 18:30,0,0
2019-05-10 0:00,2,3,2019-05-11 0:00,0,0.000300851,2019-05-12 0:00,0,0
2019-05-10 1:00,1,2,2019-05-11 1:00,0,0.000123183,2019-05-12 1:00,0,0.000207847
2019-05-10 2:30,2,3,2019-05-11 2:30,0,0.000149662,2019-05-12 2:30,0,0.000158511
2019-05-10 5:00,1,2,2019-05-11 5:00,0,0.000294599,2019-05-12 5:00,0,0
2019-05-10 7:00,2,3,2019-05-11 7:00,0,0.000107993,2019-05-12 7:00,0,0
2019-05-10 9:30,2,2,2019-05-11 9:30,0,0,2019-05-12 9:30,0,0
2019-05-10 12:30,2,3,2019-05-11 12:30,0,0,2019-05-12 12:30,0,0
2019-05-10 13:00,2,3,2019-05-11 13:00,0,0,2019-05-12 13:00,0,0
2019-05-10 14:00,2,1,2019-05-11 14:00,0,0,2019-05-12 14:00,0,0
2019-05-10 15:00,2,2,2019-05-11 15:00,0,0,2019-05-12 15:00,0,0
2019-05-10 17:30,2,3,2019-05-11 17:30,0,0,2019-05-12 17:30,0,0
2019-05-10 23:30,1,3,2019-05-11 23:30,0,0,2019-05-12 23:30,0,0.000148011
2019-05-11 0:00,1,3,2019-05-12 0:00,0,0,2019-05-13 0:00,0,0.000131443
2019-05-11 1:00,2,1,2019-05-12 1:00,0,0.000151351,2019-05-13 1:00,0,0.000147731
2019-05-11 5:00,1,2,2019-05-12 5:00,0,0,2019-05-13 5:00,0,0.000209921
2019-05-11 6:30,2,3,2019-05-12 6:30,0,0,2019-05-13 6:30,0,7.18E-05
2019-05-11 6:30,1,1,2019-05-12 6:30,0,0,2019-05-13 6:30,0,7.45E-05
2019-05-11 15:00,1,2,2019-05-12 15:00,0,0,2019-05-13 15:00,0,3.12E-05
2019-05-11 17:00,1,1,2019-05-12 17:00,0,0,2019-05-13 17:00,0,7.40E-05
2019-05-11 18:00,2,2,2019-05-12 18:00,0,0,2019-05-13 18:00,0,0.000518933
2019-05-11 20:30,1,2,2019-05-12 20:30,0,0,2019-05-13 20:30,0,0.00042046
2019-05-11 23:00,1,1,2019-05-12 23:00,0,0.000149811,2019-05-13 23:00,0,0.000850472
2019-05-12 4:30,1,3,2019-05-13 4:30,0,0.000144245,2019-05-14 4:30,0,0.000516176
2019-05-12 5:00,1,3,2019-05-13 5:00,0,0.000198402,2019-05-14 5:00,0,0.000598122
2019-05-12 5:00,2,2,2019-05-13 5:00,0,0.000205629,2019-05-14 5:00,0,0.000700121
2019-05-12 5:30,2,1,2019-05-13 5:30,0,0.000135972,2019-05-14 5:30,0,0.000300413
2019-05-12 17:30,1,3,2019-05-13 17:30,0,0.000104611,2019-05-14 17:30,0,0
2019-05-12 23:30,2,2,2019-05-13 23:30,0,0.00064463,2019-05-14 23:30,0,0.00064463
2019-05-13 0:00,1,1,2019-05-14 0:00,0,0.003924352,2019-05-15 0:00,0,0.007808918
2019-05-13 1:30,2,1,2019-05-14 1:30,0,0.000371896,2019-05-15 1:30,0,0.000264896
2019-05-13 1:30,1,3,2019-05-14 1:30,0,0.000740391,2019-05-15 1:30,0,0.000525005
2019-05-13 4:00,1,1,2019-05-14 4:00,0,0.001250428,2019-05-15 4:00,0,0.000614592
2019-05-13 7:00,1,3,2019-05-14 7:00,0,0.000192295,2019-05-15 7:00,0,0.000233826
2019-05-13 9:00,2,1,2019-05-14 9:00,0,2.65E-05,2019-05-15 9:00,0,0
2019-05-13 22:00,2,1,2019-05-14 22:00,0,0.0001811,2019-05-15 22:00,0,0.000134399
2019-05-13 23:00,2,1,2019-05-14 23:00,0,0.000217205,2019-05-15 23:00,0,0.000195654
2019-05-13 23:30,2,2,2019-05-14 23:30,0,0.00064463,2019-05-15 23:30,0,0.000463781
2019-05-13 23:30,1,2,2019-05-14 23:30,0,0.000914627,2019-05-15 23:30,0,0.000629234
2019-05-14 2:00,2,1,2019-05-15 2:00,0,0.00024125,2019-05-16 2:00,0,0.000217205
2019-05-14 3:30,1,3,2019-05-15 3:30,0,0.000348664,2019-05-16 3:30,0,0.000430505
2019-05-14 5:30,2,2,2019-05-15 5:30,0,0.000507858,2019-05-16 5:30,0,0.000470337
2019-05-14 9:30,1,3,2019-05-15 9:30,0,0,2019-05-16 9:30,0,0
2019-05-14 10:00,2,1,2019-05-15 10:00,0,0,2019-05-16 10:00,0,0
2019-05-14 12:30,2,3,2019-05-15 12:30,0,0,2019-05-16 12:30,0,0
2019-05-14 16:00,1,1,2019-05-15 16:00,0,0,2019-05-16 16:00,0,0
2019-05-14 22:30,2,1,2019-05-15 22:30,0,1.17E-06,2019-05-16 22:30,0,4.70E-05
2019-05-15 1:00,2,3,2019-05-16 1:00,0,0.000503933,2019-05-17 1:00,0,0.000151188
2019-05-15 5:30,1,1,2019-05-16 5:30,0,0.000786488,2019-05-17 5:30,0,0.000150455
2019-05-15 10:00,2,2,2019-05-16 10:00,0,0,2019-05-17 10:00,0,0
2019-05-15 10:00,2,1,2019-05-16 10:00,0,0,2019-05-17 10:00,0,0
2019-05-15 11:30,1,3,2019-05-16 11:30,0,0,2019-05-17 11:30,0,0
2019-05-15 12:30,2,1,2019-05-16 12:30,0,0,2019-05-17 12:30,0,0
2019-05-15 13:30,2,3,2019-05-16 13:30,0,0,2019-05-17 13:30,0,0
2019-05-15 13:30,1,3,2019-05-16 13:30,0,0,2019-05-17 13:30,0,0
2019-05-15 14:00,1,3,2019-05-16 14:00,0,0,2019-05-17 14:00,0,0
2019-05-15 15:30,2,3,2019-05-16 15:30,0,0,2019-05-17 15:30,0,0
2019-05-15 16:30,1,2,2019-05-16 16:30,0,0,2019-05-17 16:30,0,0
2019-05-15 20:30,1,3,2019-05-16 20:30,0,4.66E-05,2019-05-17 20:30,0,3.63E-05
2019-05-15 21:30,1,2,2019-05-16 21:30,0,7.38E-05,2019-05-17 21:30,0,5.38E-05
2019-05-15 21:30,2,1,2019-05-16 21:30,0,4.25E-05,2019-05-17 21:30,0,3.10E-05
2019-05-15 23:00,2,2,2019-05-16 23:00,0,0.00011063,2019-05-17 23:00,0,4.01E-05
2019-05-16 6:00,1,2,2019-05-17 6:00,0,0.000183551,2019-05-18 6:00,0,0.000188245
2019-05-16 9:30,1,1,2019-05-17 9:30,0,0,2019-05-18 9:30,0,2.13E-05
2019-05-16 15:30,2,2,2019-05-17 15:30,0,0,2019-05-18 15:30,0,1.57E-292
2019-05-16 23:00,1,3,2019-05-17 23:00,0,3.57E-05,2019-05-18 23:00,0,0.000107637
2019-05-17 0:00,1,3,2019-05-18 0:00,0,6.28E-05,2019-05-19 0:00,0,1.50E-292
2019-05-17 0:00,2,3,2019-05-18 0:00,0,7.35E-05,2019-05-19 0:00,0,1.71E-292
2019-05-17 0:30,1,1,2019-05-18 0:30,0,9.48E-05,2019-05-19 0:30,0,2.89E-292
2019-05-17 1:30,2,2,2019-05-18 1:30,0,2.03E-291,2019-05-19 1:30,0,0.000109238
2019-05-17 2:00,2,3,2019-05-18 2:00,0,2.17E-292,2019-05-19 2:00,0,0.000109653
2019-05-17 3:30,2,3,2019-05-18 3:30,0,0.000128727,2019-05-19 3:30,0,0.000109653
2019-05-17 5:00,2,3,2019-05-18 5:00,0,0.000156337,2019-05-19 5:00,0,0.000109653
2019-05-17 9:30,2,1,2019-05-18 9:30,0,1.47E-05,2019-05-19 9:30,0,5.22E-05
2019-05-17 12:00,2,1,2019-05-18 12:00,0,2.05E-05,2019-05-19 12:00,0,5.42E-05
2019-05-17 13:00,1,1,2019-05-18 13:00,0,4.91E-05,2019-05-19 13:00,0,0.000151565
2019-05-17 13:00,1,3,2019-05-18 13:00,0,4.71E-05,2019-05-19 13:00,0,9.35E-05
2019-05-17 13:30,2,1,2019-05-18 13:30,0,2.28E-05,2019-05-19 13:30,0,4.90E-05
2019-05-17 16:00,1,2,2019-05-18 16:00,0,2.73E-292,2019-05-19 16:00,0,5.70E-05
2019-05-17 23:30,2,2,2019-05-18 23:30,0,0.000160277,2019-05-19 23:30,0,0.000146878
2019-05-17 23:30,2,1,2019-05-18 23:30,0,5.73E-05,2019-05-19 23:30,0,7.33E-05
2019-05-17 23:30,1,2,2019-05-18 23:30,0,0.000135344,2019-05-19 23:30,0,0.000185323
2019-05-18 7:30,1,1,2019-05-19 7:30,0,0.000151223,2019-05-20 7:30,0,0.000572368
2019-05-18 9:30,1,1,2019-05-19 9:30,0,0.000144757,2019-05-20 9:30,0,7.36E-05
2019-05-18 16:30,1,2,2019-05-19 16:30,0,5.75E-05,2019-05-20 16:30,0,0
2019-05-18 21:00,2,1,2019-05-19 21:00,0,7.66E-05,2019-05-20 21:00,0,0.000107375
2019-05-19 2:00,1,2,2019-05-20 2:00,0,0.0001936,2019-05-21 2:00,0,0.000673602
2019-05-19 3:00,2,2,2019-05-20 3:00,0,0.00039504,2019-05-21 3:00,0,0.000618783
2019-05-19 3:30,1,3,2019-05-20 3:30,0,0.000249251,2019-05-21 3:30,0,0.00037743
2019-05-19 6:30,1,1,2019-05-20 6:30,0,0.00063609,2019-05-21 6:30,0,0.000383957
2019-05-19 10:30,1,3,2019-05-20 10:30,0,0,2019-05-21 10:30,0,0
2019-05-19 14:00,2,3,2019-05-20 14:00,0,0,2019-05-21 14:00,0,0
2019-05-19 15:00,1,2,2019-05-20 15:00,0,0,2019-05-21 15:00,0,0
2019-05-19 16:30,1,3,2019-05-20 16:30,0,0,2019-05-21 16:30,0,0
2019-05-19 16:30,2,3,2019-05-20 16:30,0,0,2019-05-21 16:30,0,0
2019-05-20 0:30,1,3,2019-05-21 0:30,0,0.00037743,2019-05-22 0:30,0,0.00039501
2019-05-20 2:30,2,3,2019-05-21 2:30,0,0.000618783,2019-05-22 2:30,0,0.000851334
2019-05-20 3:30,1,2,2019-05-21 3:30,0,0.000544911,2019-05-22 3:30,0,0.000693778
2019-05-20 10:30,2,3,2019-05-21 10:30,0,0,2019-05-22 10:30,0,2.33E-05
2019-05-20 11:00,1,1,2019-05-21 11:00,0,0,2019-05-22 11:00,0,3.69E-05
2019-05-20 11:00,2,2,2019-05-21 11:00,0,0,2019-05-22 11:00,0,3.46E-05
2019-05-20 12:00,2,1,2019-05-21 12:00,0,0,2019-05-22 12:00,0,0
2019-05-20 15:30,2,2,2019-05-21 15:30,0,0,2019-05-22 15:30,0,0
2019-05-20 18:00,2,2,2019-05-21 18:00,0,0,2019-05-22 18:00,0,0
2019-05-20 18:00,1,1,2019-05-21 18:00,0,0,2019-05-22 18:00,0,0
2019-05-20 21:30,1,1,2019-05-21 21:30,0,0.00668573,2019-05-22 21:30,0,3.06E-06
2019-05-20 22:00,2,2,2019-05-21 22:00,0,0.000571633,2019-05-22 22:00,0,3.40E-06
2019-05-20 22:30,2,1,2019-05-21 22:30,0,0.000168932,2019-05-22 22:30,0,3.76E-05
2019-05-21 7:30,1,1,2019-05-22 7:30,0,0.000341193,2019-05-23 7:30,0,0.000106281
2019-05-21 11:00,1,3,2019-05-22 11:00,0,3.14E-05,2019-05-23 11:00,0,1.99E-208
2019-05-21 16:30,1,3,2019-05-22 16:30,0,0,2019-05-23 16:30,0,0
2019-05-21 18:00,2,1,2019-05-22 18:00,0,0,2019-05-23 18:00,0,0
2019-05-21 19:00,2,1,2019-05-22 19:00,0,3.18E-05,2019-05-23 19:00,0,1.87E-05
2019-05-21 21:00,2,2,2019-05-22 21:00,0,2.87E-06,2019-05-23 21:00,0,4.32E-05
2019-05-21 21:30,2,2,2019-05-22 21:30,0,2.87E-06,2019-05-23 21:30,0,6.96E-05
2019-05-22 11:00,1,1,2019-05-23 11:00,0,3.46E-208,2019-05-24 11:00,0,0
2019-05-22 12:00,2,2,2019-05-23 12:00,0,0,2019-05-24 12:00,0,0
2019-05-22 14:30,1,3,2019-05-23 14:30,0,0,2019-05-24 14:30,0,0
2019-05-22 17:00,1,1,2019-05-23 17:00,0,0,2019-05-24 17:00,0,0
2019-05-22 19:00,1,2,2019-05-23 19:00,0,2.09E-05,2019-05-24 19:00,0,5.78E-05
2019-05-23 0:30,1,1,2019-05-24 0:30,0,7.64E-05,2019-05-25 0:30,0,0.000142225
2019-05-23 1:00,2,2,2019-05-24 1:00,0,0.00012947,2019-05-25 1:00,0,0.000161601
2019-05-23 1:00,1,2,2019-05-24 1:00,0,0.000109329,2019-05-25 1:00,0,0.000154035
2019-05-23 1:00,2,3,2019-05-24 1:00,0,0.000115832,2019-05-25 1:00,0,0.000162213
2019-05-23 4:00,1,3,2019-05-24 4:00,0,0.000491336,2019-05-25 4:00,0,0.000181207
2019-05-23 4:00,2,1,2019-05-24 4:00,0,0.000246967,2019-05-25 4:00,0,8.29E-05
2019-05-23 4:30,1,3,2019-05-24 4:30,0,0.000381517,2019-05-25 4:30,0,0.000176561
2019-05-23 5:00,2,1,2019-05-24 5:00,0,0.000177177,2019-05-25 5:00,0,7.21E-05
2019-05-23 7:00,1,2,2019-05-24 7:00,0,0.000112477,2019-05-25 7:00,0,0.000123161
2019-05-23 8:00,2,3,2019-05-24 8:00,0,1.72E-05,2019-05-25 8:00,0,0
2019-05-23 9:00,1,2,2019-05-24 9:00,0,0,2019-05-25 9:00,0,0
2019-05-23 9:30,2,3,2019-05-24 9:30,0,0,2019-05-25 9:30,0,0
2019-05-23 12:00,1,2,2019-05-24 12:00,0,0,2019-05-25 12:00,0,0
2019-05-23 14:30,1,2,2019-05-24 14:30,0,0,2019-05-25 14:30,0,4.53E-06
2019-05-23 14:30,1,3,2019-05-24 14:30,0,0,2019-05-25 14:30,0,2.76E-06
2019-05-23 17:00,2,3,2019-05-24 17:00,0,0,2019-05-25 17:00,0,1.25E-05
2019-05-23 22:30,1,1,2019-05-24 22:30,0,3.00E-292,2019-05-25 22:30,0,0.000169094
2019-05-23 23:00,1,1,2019-05-24 23:00,0,3.00E-292,2019-05-25 23:00,0,0.000118687
2019-05-24 2:00,1,1,2019-05-25 2:00,0,0.000156973,2019-05-26 2:00,0,0.000263421
2019-05-24 2:30,1,2,2019-05-25 2:30,0,0.000141343,2019-05-26 2:30,0,0.000368358
2019-05-24 3:30,1,2,2019-05-25 3:30,0,0.00022708,2019-05-26 3:30,0,0.000375068
2019-05-24 4:30,2,2,2019-05-25 4:30,0,0.000261743,2019-05-26 4:30,0,0.000328561
2019-05-24 6:30,1,3,2019-05-25 6:30,0,0.000117551,2019-05-26 6:30,0,0.00010497
2019-05-24 7:00,1,1,2019-05-25 7:00,0,0.000129537,2019-05-26 7:00,0,0.000228294
2019-05-25 3:30,2,2,2019-05-26 3:30,0,0.000297274,2019-05-27 3:30,0,0.000113392
2019-05-25 6:00,1,1,2019-05-26 6:00,0,0.000157408,2019-05-27 6:00,0,0.000211744
2019-05-25 7:30,2,3,2019-05-26 7:30,0,0.000142208,2019-05-27 7:30,0,0.000126424
2019-05-26 2:30,1,3,2019-05-27 2:30,0,1.78E-292,2019-05-28 2:30,0,0.000203797
2019-05-26 4:30,1,2,2019-05-27 4:30,0,0.000192995,2019-05-28 4:30,0,0.000588697
2019-05-27 1:00,1,1,2019-05-28 1:00,0,0.000163902,2019-05-29 1:00,0,0.000879945
2019-05-27 2:00,1,1,2019-05-28 2:00,0,0.000118056,2019-05-29 2:00,0,0.000638542
2019-05-27 2:00,1,3,2019-05-28 2:00,0,0.000106926,2019-05-29 2:00,0,0.000393869
2019-05-27 3:00,1,2,2019-05-28 3:00,0,0.000233779,2019-05-29 3:00,0,0.001139434
2019-05-27 4:00,1,2,2019-05-28 4:00,0,0.000685725,2019-05-29 4:00,0,0.000862386
2019-05-27 5:30,1,2,2019-05-28 5:30,0,0.000507837,2019-05-29 5:30,0,0.00078262
2019-05-27 7:00,2,1,2019-05-28 7:00,0,0.000106492,2019-05-29 7:00,0,9.09E-05
2019-05-27 11:30,1,3,2019-05-28 11:30,0,0,2019-05-29 11:30,0,0
2019-05-27 15:00,1,1,2019-05-28 15:00,0,0,2019-05-29 15:00,0,0
2019-05-27 23:30,2,1,2019-05-28 23:30,0,0.000208576,2019-05-29 23:30,0,1.00E-06
2019-05-28 13:30,2,3,2019-05-29 13:30,0,0,2019-05-30 13:30,0,0
2019-05-28 16:30,1,3,2019-05-29 16:30,0,0,2019-05-30 16:30,0,0
2019-05-28 17:00,1,1,2019-05-29 17:00,0,0,2019-05-30 17:00,0,3.67E-05
2019-05-28 17:30,1,1,2019-05-29 17:30,0,0,2019-05-30 17:30,0,3.28E-05
2019-05-28 19:00,2,3,2019-05-29 19:00,0,0,2019-05-30 19:00,0,3.98E-05
2019-05-28 19:00,1,1,2019-05-29 19:00,0,0,2019-05-30 19:00,0,4.25E-05
2019-05-28 19:30,2,3,2019-05-29 19:30,0,0,2019-05-30 19:30,0,3.98E-05
2019-05-28 21:00,2,3,2019-05-29 21:00,0,7.15E-05,2019-05-30 21:00,0,5.39E-05
2019-05-28 21:30,2,3,2019-05-29 21:30,0,5.94E-05,2019-05-30 21:30,0,0.000136826
2019-05-28 22:00,2,2,2019-05-29 22:00,0,0.000244247,2019-05-30 22:00,0,0.00022976
2019-05-29 0:30,1,3,2019-05-30 0:30,0,0.000779838,2019-05-31 0:30,0,0.000368318
2019-05-29 1:30,2,2,2019-05-30 1:30,0,0.000660602,2019-05-31 1:30,0,0.000389415
2019-05-29 8:00,2,3,2019-05-30 8:00,0,1.91E-05,2019-05-31 8:00,0,4.34E-05
2019-05-29 10:30,2,1,2019-05-30 10:30,0,0,2019-05-31 10:30,0,0
2019-05-29 17:30,2,2,2019-05-30 17:30,0,3.08E-05,2019-05-31 17:30,0,4.27E-05
2019-05-29 21:30,2,3,2019-05-30 21:30,0,0.000136826,2019-05-31 21:30,0,0.000571633
2019-05-30 0:00,1,2,2019-05-31 0:00,0,0.000443295,2019-06-01 0:00,0,0.00330717
2019-05-30 0:30,2,3,2019-05-31 0:30,0,0.000488477,2019-06-01 0:30,0,0.000747924
2019-05-30 1:30,2,3,2019-05-31 1:30,0,0.000348405,2019-06-01 1:30,0,0.000747924
2019-05-30 5:30,1,2,2019-05-31 5:30,0,0.000279898,2019-06-01 5:30,0,0.000629234
2019-05-30 6:00,1,3,2019-05-31 6:00,0,0.000152156,2019-06-01 6:00,0,0.000306929
