,Unnamed: 0,MEA_DDHR,PLANT,LOC,X24H_TMA,X48H_TMA,X24H_COND_LOC_PROB,X48H_COND_LOC_PROB,X24H_COND_LOC,X48H_COND_LOC
242,242,2019-04-27 3:30,2,1,2019-04-28 03:30:00,2019-04-29 03:30:00,0.0,0.05,0,0
243,243,2019-04-27 4:00,1,1,2019-04-28 04:00:00,2019-04-29 04:00:00,0.01,0.05,0,0
244,244,2019-04-27 7:00,2,1,2019-04-28 07:00:00,2019-04-29 07:00:00,0.0,0.04,0,0
245,245,2019-04-27 9:30,1,2,2019-04-28 09:30:00,2019-04-29 09:30:00,0.0,0.02,0,0
246,246,2019-04-27 12:00,2,1,2019-04-28 12:00:00,2019-04-29 12:00:00,0.0,0.02,0,0
247,247,2019-04-27 18:00,2,1,2019-04-28 18:00:00,2019-04-29 18:00:00,0.0,0.0,0,0
248,248,2019-04-27 21:30,1,2,2019-04-28 21:30:00,2019-04-29 21:30:00,0.0,0.02,0,0
249,249,2019-04-27 22:30,2,3,2019-04-28 22:30:00,2019-04-29 22:30:00,0.0,0.01,0,0
250,250,2019-04-27 23:00,2,1,2019-04-28 23:00:00,2019-04-29 23:00:00,0.0,0.04,0,0
251,251,2019-04-28 0:30,2,3,2019-04-29 00:30:00,2019-04-30 00:30:00,0.01,0.0,0,0
252,252,2019-04-28 5:30,2,2,2019-04-29 05:30:00,2019-04-30 05:30:00,0.01,0.0,0,0
253,253,2019-04-28 6:00,1,1,2019-04-29 06:00:00,2019-04-30 06:00:00,0.02,0.04,0,0
254,254,2019-04-28 7:00,1,3,2019-04-29 07:00:00,2019-04-30 07:00:00,0.02,0.0,0,0
255,255,2019-04-28 8:00,1,2,2019-04-29 08:00:00,2019-04-30 08:00:00,0.02,0.0,0,0
256,256,2019-04-28 8:30,2,1,2019-04-29 08:30:00,2019-04-30 08:30:00,0.01,0.0,0,0
257,257,2019-04-28 8:30,2,3,2019-04-29 08:30:00,2019-04-30 08:30:00,0.01,0.0,0,0
258,258,2019-04-28 9:30,2,3,2019-04-29 09:30:00,2019-04-30 09:30:00,0.0,0.0,0,0
259,259,2019-04-28 14:30,2,1,2019-04-29 14:30:00,2019-04-30 14:30:00,0.0,0.0,0,0
260,260,2019-04-28 15:00,2,1,2019-04-29 15:00:00,2019-04-30 15:00:00,0.0,0.0,0,0
261,261,2019-04-28 16:00,2,2,2019-04-29 16:00:00,2019-04-30 16:00:00,0.02,0.0,0,0
262,262,2019-04-28 23:30,2,3,2019-04-29 23:30:00,2019-04-30 23:30:00,0.02,0.0,0,0
263,263,2019-04-29 0:30,1,3,2019-04-30 00:30:00,2019-05-01 00:30:00,0.0,0.0,0,0
264,264,2019-04-29 6:00,1,2,2019-04-30 06:00:00,2019-05-01 06:00:00,0.02,0.0,0,0
265,265,2019-04-29 10:30,1,1,2019-04-30 10:30:00,2019-05-01 10:30:00,0.0,0.0,0,0
266,266,2019-04-29 12:30,2,3,2019-04-30 12:30:00,2019-05-01 12:30:00,0.0,0.0,0,0
267,267,2019-04-29 13:00,2,3,2019-04-30 13:00:00,2019-05-01 13:00:00,0.0,0.0,0,0
268,268,2019-04-29 15:30,2,1,2019-04-30 15:30:00,2019-05-01 15:30:00,0.0,0.0,0,0
269,269,2019-04-29 15:30,2,2,2019-04-30 15:30:00,2019-05-01 15:30:00,0.0,0.0,0,0
270,270,2019-04-29 17:30,1,2,2019-04-30 17:30:00,2019-05-01 17:30:00,0.0,0.0,0,0
271,271,2019-04-29 22:00,2,2,2019-04-30 22:00:00,2019-05-01 22:00:00,0.0,0.0,0,0
272,272,2019-04-30 0:00,2,2,2019-05-01 00:00:00,2019-05-02 00:00:00,0.0,0.0,0,0
273,273,2019-04-30 3:00,2,2,2019-05-01 03:00:00,2019-05-02 03:00:00,0.0,0.0,0,0
274,274,2019-04-30 3:30,1,2,2019-05-01 03:30:00,2019-05-02 03:30:00,0.01,0.0,0,0
275,275,2019-04-30 5:00,2,3,2019-05-01 05:00:00,2019-05-02 05:00:00,0.0,0.0,0,0
276,276,2019-04-30 6:30,1,3,2019-05-01 06:30:00,2019-05-02 06:30:00,0.0,0.0,0,0
277,277,2019-04-30 8:00,1,1,2019-05-01 08:00:00,2019-05-02 08:00:00,0.01,0.0,0,0
278,278,2019-04-30 14:00,1,1,2019-05-01 14:00:00,2019-05-02 14:00:00,0.0,0.0,0,0
279,279,2019-04-30 22:00,2,3,2019-05-01 22:00:00,2019-05-02 22:00:00,0.0,0.0,0,0
280,280,2019-04-30 23:30,1,1,2019-05-01 23:30:00,2019-05-02 23:30:00,0.01,0.0,0,0
281,281,2019-05-01 2:30,1,1,2019-05-02 02:30:00,2019-05-03 02:30:00,0.01,0.0,0,0
282,282,2019-05-01 3:00,2,2,2019-05-02 03:00:00,2019-05-03 03:00:00,0.0,0.0,0,0
283,283,2019-05-01 8:30,1,1,2019-05-02 08:30:00,2019-05-03 08:30:00,0.0,0.0,0,0
284,284,2019-05-01 9:00,1,1,2019-05-02 09:00:00,2019-05-03 09:00:00,0.0,0.02,0,0
285,285,2019-05-01 12:00,2,3,2019-05-02 12:00:00,2019-05-03 12:00:00,0.0,0.0,0,0
286,286,2019-05-01 12:30,2,1,2019-05-02 12:30:00,2019-05-03 12:30:00,0.0,0.0,0,0
287,287,2019-05-01 20:30,2,1,2019-05-02 20:30:00,2019-05-03 20:30:00,0.0,0.0,0,0
288,288,2019-05-01 21:00,1,3,2019-05-02 21:00:00,2019-05-03 21:00:00,0.0,0.0,0,0
289,289,2019-05-01 23:30,1,2,2019-05-02 23:30:00,2019-05-03 23:30:00,0.0,0.02,0,0
290,290,2019-05-02 0:30,1,3,2019-05-03 00:30:00,2019-05-04 00:30:00,0.0,0.01,0,0
291,291,2019-05-02 1:30,1,2,2019-05-03 01:30:00,2019-05-04 01:30:00,0.0,0.02,0,0
292,292,2019-05-02 4:00,1,1,2019-05-03 04:00:00,2019-05-04 04:00:00,0.0,0.01,0,0
293,293,2019-05-02 4:30,1,3,2019-05-03 04:30:00,2019-05-04 04:30:00,0.0,0.0,0,0
294,294,2019-05-02 11:00,1,2,2019-05-03 11:00:00,2019-05-04 11:00:00,0.0,0.0,0,0
295,295,2019-05-02 12:00,2,3,2019-05-03 12:00:00,2019-05-04 12:00:00,0.0,0.01,0,0
296,296,2019-05-02 12:30,1,2,2019-05-03 12:30:00,2019-05-04 12:30:00,0.0,0.0,0,0
297,297,2019-05-02 18:30,1,3,2019-05-03 18:30:00,2019-05-04 18:30:00,0.0,0.0,0,0
298,298,2019-05-02 19:30,1,1,2019-05-03 19:30:00,2019-05-04 19:30:00,0.0,0.01,0,0
299,299,2019-05-03 0:30,2,1,2019-05-04 00:30:00,2019-05-05 00:30:00,0.01,0.0,0,0
300,300,2019-05-03 3:00,1,2,2019-05-04 03:00:00,2019-05-05 03:00:00,0.01,0.0,0,0
301,301,2019-05-03 5:00,2,1,2019-05-04 05:00:00,2019-05-05 05:00:00,0.01,0.0,0,0
302,302,2019-05-03 9:00,1,3,2019-05-04 09:00:00,2019-05-05 09:00:00,0.0,0.0,0,0
303,303,2019-05-03 10:00,2,3,2019-05-04 10:00:00,2019-05-05 10:00:00,0.01,0.0,0,0
304,304,2019-05-03 12:30,2,1,2019-05-04 12:30:00,2019-05-05 12:30:00,0.0,0.0,0,0
305,305,2019-05-03 13:30,2,1,2019-05-04 13:30:00,2019-05-05 13:30:00,0.0,0.0,0,0
306,306,2019-05-03 14:30,2,2,2019-05-04 14:30:00,2019-05-05 14:30:00,0.01,0.0,0,0
307,307,2019-05-03 15:30,1,2,2019-05-04 15:30:00,2019-05-05 15:30:00,0.0,0.0,0,0
308,308,2019-05-04 1:30,2,2,2019-05-05 01:30:00,2019-05-06 01:30:00,0.0,0.01,0,0
309,309,2019-05-04 3:30,2,3,2019-05-05 03:30:00,2019-05-06 03:30:00,0.0,0.0,0,0
310,310,2019-05-04 8:30,2,1,2019-05-05 08:30:00,2019-05-06 08:30:00,0.01,0.0,0,0
311,311,2019-05-04 10:30,2,1,2019-05-05 10:30:00,2019-05-06 10:30:00,0.0,0.0,0,0
312,312,2019-05-04 11:30,1,1,2019-05-05 11:30:00,2019-05-06 11:30:00,0.0,0.0,0,0
313,313,2019-05-04 17:00,1,2,2019-05-05 17:00:00,2019-05-06 17:00:00,0.0,0.0,0,0
314,314,2019-05-05 1:30,2,3,2019-05-06 01:30:00,2019-05-07 01:30:00,0.01,0.0,0,0
315,315,2019-05-05 2:30,2,3,2019-05-06 02:30:00,2019-05-07 02:30:00,0.0,0.0,0,0
316,316,2019-05-05 5:30,2,1,2019-05-06 05:30:00,2019-05-07 05:30:00,0.03,0.0,0,0
317,317,2019-05-05 8:00,2,1,2019-05-06 08:00:00,2019-05-07 08:00:00,0.01,0.01,0,0
318,318,2019-05-05 11:00,2,1,2019-05-06 11:00:00,2019-05-07 11:00:00,0.0,0.0,0,0
319,319,2019-05-05 11:30,1,1,2019-05-06 11:30:00,2019-05-07 11:30:00,0.0,0.0,0,0
320,320,2019-05-05 12:00,2,1,2019-05-06 12:00:00,2019-05-07 12:00:00,0.0,0.0,0,0
321,321,2019-05-05 13:00,2,2,2019-05-06 13:00:00,2019-05-07 13:00:00,0.0,0.0,0,0
322,322,2019-05-05 20:00,1,3,2019-05-06 20:00:00,2019-05-07 20:00:00,0.0,0.0,0,0
323,323,2019-05-05 21:30,2,3,2019-05-06 21:30:00,2019-05-07 21:30:00,0.0,0.0,0,0
324,324,2019-05-06 3:00,2,2,2019-05-07 03:00:00,2019-05-08 03:00:00,0.0,0.0,0,0
325,325,2019-05-06 5:00,1,1,2019-05-07 05:00:00,2019-05-08 05:00:00,0.0,0.0,0,0
326,326,2019-05-06 5:00,1,2,2019-05-07 05:00:00,2019-05-08 05:00:00,0.0,0.0,0,0
327,327,2019-05-06 5:30,2,2,2019-05-07 05:30:00,2019-05-08 05:30:00,0.0,0.0,0,0
328,328,2019-05-06 6:00,2,2,2019-05-07 06:00:00,2019-05-08 06:00:00,0.0,0.0,0,0
329,329,2019-05-06 9:00,2,1,2019-05-07 09:00:00,2019-05-08 09:00:00,0.0,0.0,0,0
330,330,2019-05-06 10:00,2,2,2019-05-07 10:00:00,2019-05-08 10:00:00,0.0,0.0,0,0
331,331,2019-05-06 10:30,2,3,2019-05-07 10:30:00,2019-05-08 10:30:00,0.0,0.0,0,0
332,332,2019-05-06 15:30,1,3,2019-05-07 15:30:00,2019-05-08 15:30:00,0.0,0.0,0,0
333,333,2019-05-06 16:30,2,1,2019-05-07 16:30:00,2019-05-08 16:30:00,0.0,0.0,0,0
334,334,2019-05-06 19:30,1,3,2019-05-07 19:30:00,2019-05-08 19:30:00,0.0,0.0,0,0
335,335,2019-05-06 21:00,2,2,2019-05-07 21:00:00,2019-05-08 21:00:00,0.01,0.0,0,0
336,336,2019-05-06 23:30,2,2,2019-05-07 23:30:00,2019-05-08 23:30:00,0.0,0.0,0,0
337,337,2019-05-07 0:00,1,3,2019-05-08 00:00:00,2019-05-09 00:00:00,0.0,0.0,0,0
338,338,2019-05-07 1:30,1,1,2019-05-08 01:30:00,2019-05-09 01:30:00,0.0,0.0,0,0
339,339,2019-05-07 4:00,2,2,2019-05-08 04:00:00,2019-05-09 04:00:00,0.0,0.0,0,0
340,340,2019-05-07 4:30,2,3,2019-05-08 04:30:00,2019-05-09 04:30:00,0.0,0.0,0,0
341,341,2019-05-07 6:30,1,3,2019-05-08 06:30:00,2019-05-09 06:30:00,0.0,0.0,0,0
342,342,2019-05-07 6:30,1,2,2019-05-08 06:30:00,2019-05-09 06:30:00,0.0,0.0,0,0
343,343,2019-05-07 7:00,2,1,2019-05-08 07:00:00,2019-05-09 07:00:00,0.0,0.01,0,0
344,344,2019-05-07 12:30,1,2,2019-05-08 12:30:00,2019-05-09 12:30:00,0.0,0.0,0,0
345,345,2019-05-07 14:00,1,3,2019-05-08 14:00:00,2019-05-09 14:00:00,0.0,0.0,0,0
346,346,2019-05-07 21:30,1,3,2019-05-08 21:30:00,2019-05-09 21:30:00,0.0,0.0,0,0
347,347,2019-05-08 0:00,2,3,2019-05-09 00:00:00,2019-05-10 00:00:00,0.0,0.01,0,0
348,348,2019-05-08 1:30,2,2,2019-05-09 01:30:00,2019-05-10 01:30:00,0.0,0.0,0,0
349,349,2019-05-08 2:00,1,2,2019-05-09 02:00:00,2019-05-10 02:00:00,0.0,0.01,0,0
350,350,2019-05-08 8:00,1,2,2019-05-09 08:00:00,2019-05-10 08:00:00,0.0,0.0,0,0
351,351,2019-05-08 8:30,1,3,2019-05-09 08:30:00,2019-05-10 08:30:00,0.0,0.01,0,0
352,352,2019-05-08 8:30,1,1,2019-05-09 08:30:00,2019-05-10 08:30:00,0.0,0.01,0,0
353,353,2019-05-08 10:30,1,1,2019-05-09 10:30:00,2019-05-10 10:30:00,0.0,0.0,0,0
354,354,2019-05-08 13:00,1,1,2019-05-09 13:00:00,2019-05-10 13:00:00,0.0,0.0,0,0
355,355,2019-05-08 14:00,1,3,2019-05-09 14:00:00,2019-05-10 14:00:00,0.0,0.0,0,0
356,356,2019-05-08 15:00,1,2,2019-05-09 15:00:00,2019-05-10 15:00:00,0.0,0.01,0,0
357,357,2019-05-08 19:00,2,2,2019-05-09 19:00:00,2019-05-10 19:00:00,0.0,0.0,0,0
358,358,2019-05-08 23:30,2,3,2019-05-09 23:30:00,2019-05-10 23:30:00,0.0,0.01,0,0
359,359,2019-05-09 2:30,2,1,2019-05-10 02:30:00,2019-05-11 02:30:00,0.02,0.0,0,0
360,360,2019-05-09 3:30,1,1,2019-05-10 03:30:00,2019-05-11 03:30:00,0.01,0.0,0,0
361,361,2019-05-09 4:30,2,2,2019-05-10 04:30:00,2019-05-11 04:30:00,0.0,0.0,0,0
362,362,2019-05-09 5:30,2,2,2019-05-10 05:30:00,2019-05-11 05:30:00,0.0,0.0,0,0
363,363,2019-05-09 8:00,2,1,2019-05-10 08:00:00,2019-05-11 08:00:00,0.01,0.0,0,0
364,364,2019-05-09 9:30,2,1,2019-05-10 09:30:00,2019-05-11 09:30:00,0.01,0.0,0,0
365,365,2019-05-09 11:30,1,1,2019-05-10 11:30:00,2019-05-11 11:30:00,0.0,0.01,0,0
366,366,2019-05-09 12:00,1,2,2019-05-10 12:00:00,2019-05-11 12:00:00,0.01,0.0,0,0
367,367,2019-05-09 15:30,2,2,2019-05-10 15:30:00,2019-05-11 15:30:00,0.0,0.0,0,0
368,368,2019-05-09 18:00,2,1,2019-05-10 18:00:00,2019-05-11 18:00:00,0.0,0.0,0,0
369,369,2019-05-09 18:30,1,1,2019-05-10 18:30:00,2019-05-11 18:30:00,0.0,0.0,0,0
370,370,2019-05-10 0:00,2,3,2019-05-11 00:00:00,2019-05-12 00:00:00,0.01,0.0,0,0
371,371,2019-05-10 1:00,1,2,2019-05-11 01:00:00,2019-05-12 01:00:00,0.0,0.0,0,0
372,372,2019-05-10 2:30,2,3,2019-05-11 02:30:00,2019-05-12 02:30:00,0.0,0.0,0,0
373,373,2019-05-10 5:00,1,2,2019-05-11 05:00:00,2019-05-12 05:00:00,0.0,0.0,0,0
374,374,2019-05-10 7:00,2,3,2019-05-11 07:00:00,2019-05-12 07:00:00,0.0,0.0,0,0
375,375,2019-05-10 9:30,2,2,2019-05-11 09:30:00,2019-05-12 09:30:00,0.0,0.01,0,0
376,376,2019-05-10 12:30,2,3,2019-05-11 12:30:00,2019-05-12 12:30:00,0.0,0.01,0,0
377,377,2019-05-10 13:00,2,3,2019-05-11 13:00:00,2019-05-12 13:00:00,0.0,0.01,0,0
378,378,2019-05-10 14:00,2,1,2019-05-11 14:00:00,2019-05-12 14:00:00,0.0,0.0,0,0
379,379,2019-05-10 15:00,2,2,2019-05-11 15:00:00,2019-05-12 15:00:00,0.0,0.0,0,0
380,380,2019-05-10 17:30,2,3,2019-05-11 17:30:00,2019-05-12 17:30:00,0.0,0.0,0,0
381,381,2019-05-10 23:30,1,3,2019-05-11 23:30:00,2019-05-12 23:30:00,0.01,0.0,0,0
382,382,2019-05-11 0:00,1,3,2019-05-12 00:00:00,2019-05-13 00:00:00,0.0,0.0,0,0
383,383,2019-05-11 1:00,2,1,2019-05-12 01:00:00,2019-05-13 01:00:00,0.0,0.01,0,0
384,384,2019-05-11 5:00,1,2,2019-05-12 05:00:00,2019-05-13 05:00:00,0.0,0.02,0,0
385,385,2019-05-11 6:30,2,3,2019-05-12 06:30:00,2019-05-13 06:30:00,0.0,0.0,0,0
386,386,2019-05-11 6:30,1,1,2019-05-12 06:30:00,2019-05-13 06:30:00,0.01,0.01,0,0
387,387,2019-05-11 15:00,1,2,2019-05-12 15:00:00,2019-05-13 15:00:00,0.0,0.02,0,0
388,388,2019-05-11 17:00,1,1,2019-05-12 17:00:00,2019-05-13 17:00:00,0.0,0.02,0,0
389,389,2019-05-11 18:00,2,2,2019-05-12 18:00:00,2019-05-13 18:00:00,0.0,0.04,0,0
390,390,2019-05-11 20:30,1,2,2019-05-12 20:30:00,2019-05-13 20:30:00,0.0,0.02,0,0
391,391,2019-05-11 23:00,1,1,2019-05-12 23:00:00,2019-05-13 23:00:00,0.0,0.0,0,0
392,392,2019-05-12 4:30,1,3,2019-05-13 04:30:00,2019-05-14 04:30:00,0.0,0.0,0,0
393,393,2019-05-12 5:00,1,3,2019-05-13 05:00:00,2019-05-14 05:00:00,0.01,0.0,0,0
394,394,2019-05-12 5:00,2,2,2019-05-13 05:00:00,2019-05-14 05:00:00,0.02,0.0,0,0
395,395,2019-05-12 5:30,2,1,2019-05-13 05:30:00,2019-05-14 05:30:00,0.02,0.0,0,0
396,396,2019-05-12 17:30,1,3,2019-05-13 17:30:00,2019-05-14 17:30:00,0.01,0.0,0,0
397,397,2019-05-12 23:30,2,2,2019-05-13 23:30:00,2019-05-14 23:30:00,0.0,0.0,0,0
398,398,2019-05-13 0:00,1,1,2019-05-14 00:00:00,2019-05-15 00:00:00,0.0,0.0,0,0
399,399,2019-05-13 1:30,2,1,2019-05-14 01:30:00,2019-05-15 01:30:00,0.01,0.0,0,0
400,400,2019-05-13 1:30,1,3,2019-05-14 01:30:00,2019-05-15 01:30:00,0.0,0.0,0,0
401,401,2019-05-13 4:00,1,1,2019-05-14 04:00:00,2019-05-15 04:00:00,0.0,0.0,0,0
402,402,2019-05-13 7:00,1,3,2019-05-14 07:00:00,2019-05-15 07:00:00,0.0,0.0,0,0
403,403,2019-05-13 9:00,2,1,2019-05-14 09:00:00,2019-05-15 09:00:00,0.0,0.0,0,0
404,404,2019-05-13 22:00,2,1,2019-05-14 22:00:00,2019-05-15 22:00:00,0.0,0.0,0,0
405,405,2019-05-13 23:00,2,1,2019-05-14 23:00:00,2019-05-15 23:00:00,0.0,0.0,0,0
406,406,2019-05-13 23:30,2,2,2019-05-14 23:30:00,2019-05-15 23:30:00,0.0,0.0,0,0
407,407,2019-05-13 23:30,1,2,2019-05-14 23:30:00,2019-05-15 23:30:00,0.0,0.0,0,0
408,408,2019-05-14 2:00,2,1,2019-05-15 02:00:00,2019-05-16 02:00:00,0.0,0.0,0,0
409,409,2019-05-14 3:30,1,3,2019-05-15 03:30:00,2019-05-16 03:30:00,0.0,0.0,0,0
410,410,2019-05-14 5:30,2,2,2019-05-15 05:30:00,2019-05-16 05:30:00,0.0,0.0,0,0
411,411,2019-05-14 9:30,1,3,2019-05-15 09:30:00,2019-05-16 09:30:00,0.0,0.0,0,0
412,412,2019-05-14 10:00,2,1,2019-05-15 10:00:00,2019-05-16 10:00:00,0.0,0.0,0,0
413,413,2019-05-14 12:30,2,3,2019-05-15 12:30:00,2019-05-16 12:30:00,0.0,0.0,0,0
414,414,2019-05-14 16:00,1,1,2019-05-15 16:00:00,2019-05-16 16:00:00,0.0,0.0,0,0
415,415,2019-05-14 22:30,2,1,2019-05-15 22:30:00,2019-05-16 22:30:00,0.0,0.0,0,0
416,416,2019-05-15 1:00,2,3,2019-05-16 01:00:00,2019-05-17 01:00:00,0.0,0.0,0,0
417,417,2019-05-15 5:30,1,1,2019-05-16 05:30:00,2019-05-17 05:30:00,0.0,0.0,0,0
418,418,2019-05-15 10:00,2,2,2019-05-16 10:00:00,2019-05-17 10:00:00,0.0,0.0,0,0
419,419,2019-05-15 10:00,2,1,2019-05-16 10:00:00,2019-05-17 10:00:00,0.0,0.0,0,0
420,420,2019-05-15 11:30,1,3,2019-05-16 11:30:00,2019-05-17 11:30:00,0.0,0.0,0,0
421,421,2019-05-15 12:30,2,1,2019-05-16 12:30:00,2019-05-17 12:30:00,0.0,0.0,0,0
422,422,2019-05-15 13:30,2,3,2019-05-16 13:30:00,2019-05-17 13:30:00,0.0,0.0,0,0
423,423,2019-05-15 13:30,1,3,2019-05-16 13:30:00,2019-05-17 13:30:00,0.0,0.0,0,0
424,424,2019-05-15 14:00,1,3,2019-05-16 14:00:00,2019-05-17 14:00:00,0.0,0.0,0,0
425,425,2019-05-15 15:30,2,3,2019-05-16 15:30:00,2019-05-17 15:30:00,0.0,0.0,0,0
426,426,2019-05-15 16:30,1,2,2019-05-16 16:30:00,2019-05-17 16:30:00,0.0,0.0,0,0
427,427,2019-05-15 20:30,1,3,2019-05-16 20:30:00,2019-05-17 20:30:00,0.0,0.0,0,0
428,428,2019-05-15 21:30,1,2,2019-05-16 21:30:00,2019-05-17 21:30:00,0.0,0.0,0,0
429,429,2019-05-15 21:30,2,1,2019-05-16 21:30:00,2019-05-17 21:30:00,0.0,0.0,0,0
430,430,2019-05-15 23:00,2,2,2019-05-16 23:00:00,2019-05-17 23:00:00,0.0,0.0,0,0
431,431,2019-05-16 6:00,1,2,2019-05-17 06:00:00,2019-05-18 06:00:00,0.0,0.0,0,0
432,432,2019-05-16 9:30,1,1,2019-05-17 09:30:00,2019-05-18 09:30:00,0.0,0.0,0,0
433,433,2019-05-16 15:30,2,2,2019-05-17 15:30:00,2019-05-18 15:30:00,0.0,0.0,0,0
434,434,2019-05-16 23:00,1,3,2019-05-17 23:00:00,2019-05-18 23:00:00,0.0,0.0,0,0
435,435,2019-05-17 0:00,1,3,2019-05-18 00:00:00,2019-05-19 00:00:00,0.0,0.01,0,0
436,436,2019-05-17 0:00,2,3,2019-05-18 00:00:00,2019-05-19 00:00:00,0.0,0.01,0,0
437,437,2019-05-17 0:30,1,1,2019-05-18 00:30:00,2019-05-19 00:30:00,0.0,0.01,0,0
438,438,2019-05-17 1:30,2,2,2019-05-18 01:30:00,2019-05-19 01:30:00,0.0,0.0,0,0
439,439,2019-05-17 2:00,2,3,2019-05-18 02:00:00,2019-05-19 02:00:00,0.0,0.0,0,0
440,440,2019-05-17 3:30,2,3,2019-05-18 03:30:00,2019-05-19 03:30:00,0.0,0.0,0,0
441,441,2019-05-17 5:00,2,3,2019-05-18 05:00:00,2019-05-19 05:00:00,0.0,0.0,0,0
442,442,2019-05-17 9:30,2,1,2019-05-18 09:30:00,2019-05-19 09:30:00,0.0,0.0,0,0
443,443,2019-05-17 12:00,2,1,2019-05-18 12:00:00,2019-05-19 12:00:00,0.0,0.0,0,0
444,444,2019-05-17 13:00,1,1,2019-05-18 13:00:00,2019-05-19 13:00:00,0.0,0.0,0,0
445,445,2019-05-17 13:00,1,3,2019-05-18 13:00:00,2019-05-19 13:00:00,0.0,0.0,0,0
446,446,2019-05-17 13:30,2,1,2019-05-18 13:30:00,2019-05-19 13:30:00,0.01,0.0,0,0
447,447,2019-05-17 16:00,1,2,2019-05-18 16:00:00,2019-05-19 16:00:00,0.0,0.01,0,0
448,448,2019-05-17 23:30,2,2,2019-05-18 23:30:00,2019-05-19 23:30:00,0.0,0.0,0,0
449,449,2019-05-17 23:30,2,1,2019-05-18 23:30:00,2019-05-19 23:30:00,0.0,0.0,0,0
450,450,2019-05-17 23:30,1,2,2019-05-18 23:30:00,2019-05-19 23:30:00,0.0,0.0,0,0
451,451,2019-05-18 7:30,1,1,2019-05-19 07:30:00,2019-05-20 07:30:00,0.0,0.0,0,0
452,452,2019-05-18 9:30,1,1,2019-05-19 09:30:00,2019-05-20 09:30:00,0.0,0.01,0,0
453,453,2019-05-18 16:30,1,2,2019-05-19 16:30:00,2019-05-20 16:30:00,0.0,0.0,0,0
454,454,2019-05-18 21:00,2,1,2019-05-19 21:00:00,2019-05-20 21:00:00,0.02,0.0,0,0
455,455,2019-05-19 2:00,1,2,2019-05-20 02:00:00,2019-05-21 02:00:00,0.0,0.01,0,0
456,456,2019-05-19 3:00,2,2,2019-05-20 03:00:00,2019-05-21 03:00:00,0.08,0.0,0,0
457,457,2019-05-19 3:30,1,3,2019-05-20 03:30:00,2019-05-21 03:30:00,0.03,0.01,0,0
458,458,2019-05-19 6:30,1,1,2019-05-20 06:30:00,2019-05-21 06:30:00,0.0,0.0,0,0
459,459,2019-05-19 10:30,1,3,2019-05-20 10:30:00,2019-05-21 10:30:00,0.0,0.0,0,0
460,460,2019-05-19 14:00,2,3,2019-05-20 14:00:00,2019-05-21 14:00:00,0.0,0.0,0,0
461,461,2019-05-19 15:00,1,2,2019-05-20 15:00:00,2019-05-21 15:00:00,0.0,0.0,0,0
462,462,2019-05-19 16:30,1,3,2019-05-20 16:30:00,2019-05-21 16:30:00,0.0,0.01,0,0
463,463,2019-05-19 16:30,2,3,2019-05-20 16:30:00,2019-05-21 16:30:00,0.0,0.0,0,0
464,464,2019-05-20 0:30,1,3,2019-05-21 00:30:00,2019-05-22 00:30:00,0.0,0.0,0,0
465,465,2019-05-20 2:30,2,3,2019-05-21 02:30:00,2019-05-22 02:30:00,0.02,0.0,0,0
466,466,2019-05-20 3:30,1,2,2019-05-21 03:30:00,2019-05-22 03:30:00,0.01,0.0,0,0
467,467,2019-05-20 10:30,2,3,2019-05-21 10:30:00,2019-05-22 10:30:00,0.0,0.0,0,0
468,468,2019-05-20 11:00,1,1,2019-05-21 11:00:00,2019-05-22 11:00:00,0.0,0.0,0,0
469,469,2019-05-20 11:00,2,2,2019-05-21 11:00:00,2019-05-22 11:00:00,0.0,0.0,0,0
470,470,2019-05-20 12:00,2,1,2019-05-21 12:00:00,2019-05-22 12:00:00,0.0,0.0,0,0
471,471,2019-05-20 15:30,2,2,2019-05-21 15:30:00,2019-05-22 15:30:00,0.0,0.0,0,0
472,472,2019-05-20 18:00,2,2,2019-05-21 18:00:00,2019-05-22 18:00:00,0.0,0.02,0,0
473,473,2019-05-20 18:00,1,1,2019-05-21 18:00:00,2019-05-22 18:00:00,0.0,0.01,0,0
474,474,2019-05-20 21:30,1,1,2019-05-21 21:30:00,2019-05-22 21:30:00,0.0,0.0,0,0
475,475,2019-05-20 22:00,2,2,2019-05-21 22:00:00,2019-05-22 22:00:00,0.0,0.0,0,0
476,476,2019-05-20 22:30,2,1,2019-05-21 22:30:00,2019-05-22 22:30:00,0.0,0.0,0,0
477,477,2019-05-21 7:30,1,1,2019-05-22 07:30:00,2019-05-23 07:30:00,0.01,0.0,0,0
478,478,2019-05-21 11:00,1,3,2019-05-22 11:00:00,2019-05-23 11:00:00,0.0,0.0,0,0
479,479,2019-05-21 16:30,1,3,2019-05-22 16:30:00,2019-05-23 16:30:00,0.0,0.0,0,0
480,480,2019-05-21 18:00,2,1,2019-05-22 18:00:00,2019-05-23 18:00:00,0.0,0.0,0,0
481,481,2019-05-21 19:00,2,1,2019-05-22 19:00:00,2019-05-23 19:00:00,0.0,0.0,0,0
482,482,2019-05-21 21:00,2,2,2019-05-22 21:00:00,2019-05-23 21:00:00,0.0,0.0,0,0
483,483,2019-05-21 21:30,2,2,2019-05-22 21:30:00,2019-05-23 21:30:00,0.0,0.0,0,0
484,484,2019-05-22 11:00,1,1,2019-05-23 11:00:00,2019-05-24 11:00:00,0.0,0.0,0,0
